loan_id,entity,product,quarter,loan_amount,load_batch_id
UWM-PER-2025Q2-0082,US Wealth Mgmt,Personal Loan,2025Q2,14267.7,B2025Q2-04
UWM-HEL-2025Q1-0000,US Wealth Mgmt,HELOC,2025Q1,30159.17,B2025Q1-01
UWM-HEL-2025Q1-0001,US Wealth Mgmt,HELOC,2025Q1,29598.52,B2025Q1-01
UWM-HEL-2025Q1-0002,US Wealth Mgmt,HELOC,2025Q1,45478.57,B2025Q1-01
UWM-HEL-2025Q1-0003,US Wealth Mgmt,HELOC,2025Q1,44626.61,B2025Q1-01
UWM-HEL-2025Q1-0004,US Wealth Mgmt,HELOC,2025Q1,38745.45,B2025Q1-01
UWM-HEL-2025Q1-0005,US Wealth Mgmt,HELOC,2025Q1,31807.93,B2025Q1-01
UWM-HEL-2025Q1-0006,US Wealth Mgmt,HELOC,2025Q1,31386.9,B2025Q1-01
UWM-HEL-2025Q1-0007,US Wealth Mgmt,HELOC,2025Q1,69492.7,B2025Q1-01
UWM-HEL-2025Q1-0008,US Wealth Mgmt,HELOC,2025Q1,76156.52,B2025Q1-01
UWM-HEL-2025Q1-0009,US Wealth Mgmt,HELOC,2025Q1,39661.72,B2025Q1-01
UWM-HEL-2025Q1-0010,US Wealth Mgmt,HELOC,2025Q1,22349.72,B2025Q1-01
UWM-HEL-2025Q1-0011,US Wealth Mgmt,HELOC,2025Q1,39616.51,B2025Q1-01
UWM-HEL-2025Q1-0012,US Wealth Mgmt,HELOC,2025Q1,37611.51,B2025Q1-01
UWM-HEL-2025Q1-0013,US Wealth Mgmt,HELOC,2025Q1,26216.32,B2025Q1-01
UWM-HEL-2025Q1-0014,US Wealth Mgmt,HELOC,2025Q1,29022.26,B2025Q1-01
UWM-HEL-2025Q1-0015,US Wealth Mgmt,HELOC,2025Q1,58968.29,B2025Q1-01
UWM-HEL-2025Q1-0016,US Wealth Mgmt,HELOC,2025Q1,42463.54,B2025Q1-01
UWM-HEL-2025Q1-0017,US Wealth Mgmt,HELOC,2025Q1,19729.07,B2025Q1-01
UWM-HEL-2025Q1-0018,US Wealth Mgmt,HELOC,2025Q1,35839.46,B2025Q1-01
UWM-HEL-2025Q1-0019,US Wealth Mgmt,HELOC,2025Q1,37011.58,B2025Q1-01
UWM-HEL-2025Q1-0020,US Wealth Mgmt,HELOC,2025Q1,29716.55,B2025Q1-01
UWM-HEL-2025Q1-0021,US Wealth Mgmt,HELOC,2025Q1,29956.52,B2025Q1-01
UWM-HEL-2025Q1-0022,US Wealth Mgmt,HELOC,2025Q1,31487.92,B2025Q1-01
UWM-HEL-2025Q1-0023,US Wealth Mgmt,HELOC,2025Q1,26090.33,B2025Q1-01
UWM-HEL-2025Q1-0024,US Wealth Mgmt,HELOC,2025Q1,38718.69,B2025Q1-01
UWM-HEL-2025Q1-0025,US Wealth Mgmt,HELOC,2025Q1,34229.84,B2025Q1-02
UWM-HEL-2025Q1-0026,US Wealth Mgmt,HELOC,2025Q1,21393.29,B2025Q1-02
UWM-HEL-2025Q1-0027,US Wealth Mgmt,HELOC,2025Q1,31089.03,B2025Q1-02
UWM-HEL-2025Q1-0028,US Wealth Mgmt,HELOC,2025Q1,16452.36,B2025Q1-02
UWM-HEL-2025Q1-0029,US Wealth Mgmt,HELOC,2025Q1,63541.96,B2025Q1-02
UWM-HEL-2025Q1-0030,US Wealth Mgmt,HELOC,2025Q1,51352.21,B2025Q1-02
UWM-HEL-2025Q1-0031,US Wealth Mgmt,HELOC,2025Q1,24985.72,B2025Q1-02
UWM-HEL-2025Q1-0032,US Wealth Mgmt,HELOC,2025Q1,49573.63,B2025Q1-02
UWM-HEL-2025Q1-0033,US Wealth Mgmt,HELOC,2025Q1,19153.23,B2025Q1-02
UWM-HEL-2025Q1-0034,US Wealth Mgmt,HELOC,2025Q1,57514.08,B2025Q1-02
UWM-HEL-2025Q1-0035,US Wealth Mgmt,HELOC,2025Q1,37489.24,B2025Q1-02
UWM-HEL-2025Q1-0036,US Wealth Mgmt,HELOC,2025Q1,30415.29,B2025Q1-02
UWM-HEL-2025Q1-0037,US Wealth Mgmt,HELOC,2025Q1,73670.29,B2025Q1-02
UWM-HEL-2025Q1-0038,US Wealth Mgmt,HELOC,2025Q1,23924.25,B2025Q1-02
UWM-HEL-2025Q1-0039,US Wealth Mgmt,HELOC,2025Q1,28429.28,B2025Q1-02
UWM-HEL-2025Q1-0040,US Wealth Mgmt,HELOC,2025Q1,13467.92,B2025Q1-02
UWM-HEL-2025Q1-0041,US Wealth Mgmt,HELOC,2025Q1,55534.15,B2025Q1-02
UWM-HEL-2025Q1-0042,US Wealth Mgmt,HELOC,2025Q1,23489.51,B2025Q1-02
UWM-HEL-2025Q1-0043,US Wealth Mgmt,HELOC,2025Q1,15499.27,B2025Q1-02
UWM-HEL-2025Q1-0044,US Wealth Mgmt,HELOC,2025Q1,24809.88,B2025Q1-02
UWM-HEL-2025Q1-0045,US Wealth Mgmt,HELOC,2025Q1,55676.13,B2025Q1-02
UWM-HEL-2025Q1-0046,US Wealth Mgmt,HELOC,2025Q1,21222.26,B2025Q1-02
UWM-HEL-2025Q1-0047,US Wealth Mgmt,HELOC,2025Q1,49207.26,B2025Q1-02
UWM-HEL-2025Q1-0048,US Wealth Mgmt,HELOC,2025Q1,41040.15,B2025Q1-02
UWM-HEL-2025Q1-0049,US Wealth Mgmt,HELOC,2025Q1,12019.36,B2025Q1-02
UWM-HEL-2025Q1-0050,US Wealth Mgmt,HELOC,2025Q1,86790.88,B2025Q1-03
UWM-HEL-2025Q1-0051,US Wealth Mgmt,HELOC,2025Q1,44849.9,B2025Q1-03
UWM-HEL-2025Q1-0052,US Wealth Mgmt,HELOC,2025Q1,23988.59,B2025Q1-03
UWM-HEL-2025Q1-0053,US Wealth Mgmt,HELOC,2025Q1,30405.64,B2025Q1-03
UWM-HEL-2025Q1-0054,US Wealth Mgmt,HELOC,2025Q1,14530.36,B2025Q1-03
UWM-HEL-2025Q1-0055,US Wealth Mgmt,HELOC,2025Q1,24196.24,B2025Q1-03
UWM-HEL-2025Q1-0056,US Wealth Mgmt,HELOC,2025Q1,54308.34,B2025Q1-03
UWM-HEL-2025Q1-0057,US Wealth Mgmt,HELOC,2025Q1,11457.3,B2025Q1-03
UWM-HEL-2025Q1-0058,US Wealth Mgmt,HELOC,2025Q1,59413.41,B2025Q1-03
UWM-HEL-2025Q1-0059,US Wealth Mgmt,HELOC,2025Q1,33875.08,B2025Q1-03
UWM-HEL-2025Q1-0060,US Wealth Mgmt,HELOC,2025Q1,78363.01,B2025Q1-03
UWM-HEL-2025Q1-0061,US Wealth Mgmt,HELOC,2025Q1,45627.93,B2025Q1-03
UWM-HEL-2025Q1-0062,US Wealth Mgmt,HELOC,2025Q1,18252.65,B2025Q1-03
UWM-HEL-2025Q1-0063,US Wealth Mgmt,HELOC,2025Q1,23154.26,B2025Q1-03
UWM-HEL-2025Q1-0064,US Wealth Mgmt,HELOC,2025Q1,28494.19,B2025Q1-03
UWM-HEL-2025Q1-0065,US Wealth Mgmt,HELOC,2025Q1,28539.64,B2025Q1-03
UWM-HEL-2025Q1-0066,US Wealth Mgmt,HELOC,2025Q1,35302.51,B2025Q1-03
UWM-HEL-2025Q1-0067,US Wealth Mgmt,HELOC,2025Q1,25550.58,B2025Q1-03
UWM-HEL-2025Q1-0068,US Wealth Mgmt,HELOC,2025Q1,12199.7,B2025Q1-03
UWM-HEL-2025Q1-0069,US Wealth Mgmt,HELOC,2025Q1,19884.55,B2025Q1-03
UWM-HEL-2025Q1-0070,US Wealth Mgmt,HELOC,2025Q1,59270.17,B2025Q1-03
UWM-HEL-2025Q1-0071,US Wealth Mgmt,HELOC,2025Q1,15564.75,B2025Q1-03
UWM-HEL-2025Q1-0072,US Wealth Mgmt,HELOC,2025Q1,14015.49,B2025Q1-03
UWM-HEL-2025Q1-0073,US Wealth Mgmt,HELOC,2025Q1,58152.37,B2025Q1-03
UWM-HEL-2025Q1-0074,US Wealth Mgmt,HELOC,2025Q1,22827.16,B2025Q1-03
UWM-HEL-2025Q1-0075,US Wealth Mgmt,HELOC,2025Q1,67629.52,B2025Q1-04
UWM-HEL-2025Q1-0076,US Wealth Mgmt,HELOC,2025Q1,8955.04,B2025Q1-04
UWM-HEL-2025Q1-0077,US Wealth Mgmt,HELOC,2025Q1,13116.43,B2025Q1-04
UWM-HEL-2025Q1-0078,US Wealth Mgmt,HELOC,2025Q1,9272.79,B2025Q1-04
UWM-HEL-2025Q1-0079,US Wealth Mgmt,HELOC,2025Q1,39584.24,B2025Q1-04
UWM-HEL-2025Q1-0080,US Wealth Mgmt,HELOC,2025Q1,25134.96,B2025Q1-04
UWM-HEL-2025Q1-0081,US Wealth Mgmt,HELOC,2025Q1,61786.21,B2025Q1-04
UWM-HEL-2025Q1-0082,US Wealth Mgmt,HELOC,2025Q1,19426.05,B2025Q1-04
UWM-HEL-2025Q1-0083,US Wealth Mgmt,HELOC,2025Q1,61203.02,B2025Q1-04
UWM-HEL-2025Q1-0084,US Wealth Mgmt,HELOC,2025Q1,92747.7,B2025Q1-04
UWM-HEL-2025Q1-0085,US Wealth Mgmt,HELOC,2025Q1,9937.3,B2025Q1-04
UWM-HEL-2025Q1-0086,US Wealth Mgmt,HELOC,2025Q1,37472.72,B2025Q1-04
UWM-HEL-2025Q1-0087,US Wealth Mgmt,HELOC,2025Q1,30217.65,B2025Q1-04
UWM-HEL-2025Q1-0088,US Wealth Mgmt,HELOC,2025Q1,35257.39,B2025Q1-04
UWM-HEL-2025Q1-0089,US Wealth Mgmt,HELOC,2025Q1,31061.74,B2025Q1-04
UWM-HEL-2025Q1-0090,US Wealth Mgmt,HELOC,2025Q1,54081.95,B2025Q1-04
UWM-HEL-2025Q1-0091,US Wealth Mgmt,HELOC,2025Q1,28805.19,B2025Q1-04
UWM-HEL-2025Q1-0092,US Wealth Mgmt,HELOC,2025Q1,88966.9,B2025Q1-04
UWM-HEL-2025Q1-0093,US Wealth Mgmt,HELOC,2025Q1,89352.11,B2025Q1-04
UWM-HEL-2025Q1-0094,US Wealth Mgmt,HELOC,2025Q1,62197.08,B2025Q1-04
UWM-HEL-2025Q1-0095,US Wealth Mgmt,HELOC,2025Q1,202229.0,B2025Q1-04
UWM-HEL-2025Q1-0096,US Wealth Mgmt,HELOC,2025Q1,7919.45,B2025Q1-04
UWM-HEL-2025Q1-0097,US Wealth Mgmt,HELOC,2025Q1,49002.92,B2025Q1-04
UWM-HEL-2025Q1-0098,US Wealth Mgmt,HELOC,2025Q1,36896.58,B2025Q1-04
UWM-HEL-2025Q1-0099,US Wealth Mgmt,HELOC,2025Q1,60941.89,B2025Q1-04
UWM-HEL-2025Q1-0100,US Wealth Mgmt,HELOC,2025Q1,40441.29,B2025Q1-05
UWM-HEL-2025Q2-0000,US Wealth Mgmt,HELOC,2025Q2,10144.85,B2025Q2-01
UWM-HEL-2025Q2-0001,US Wealth Mgmt,HELOC,2025Q2,53819.07,B2025Q2-01
UWM-HEL-2025Q2-0002,US Wealth Mgmt,HELOC,2025Q2,30665.34,B2025Q2-01
UWM-HEL-2025Q2-0003,US Wealth Mgmt,HELOC,2025Q2,8885.63,B2025Q2-01
UWM-HEL-2025Q2-0004,US Wealth Mgmt,HELOC,2025Q2,9927.69,B2025Q2-01
UWM-HEL-2025Q2-0005,US Wealth Mgmt,HELOC,2025Q2,33037.81,B2025Q2-01
UWM-HEL-2025Q2-0006,US Wealth Mgmt,HELOC,2025Q2,21775.66,B2025Q2-01
UWM-HEL-2025Q2-0007,US Wealth Mgmt,HELOC,2025Q2,18217.33,B2025Q2-01
UWM-HEL-2025Q2-0008,US Wealth Mgmt,HELOC,2025Q2,22707.4,B2025Q2-01
UWM-HEL-2025Q2-0009,US Wealth Mgmt,HELOC,2025Q2,43222.59,B2025Q2-01
UWM-HEL-2025Q2-0010,US Wealth Mgmt,HELOC,2025Q2,44975.98,B2025Q2-01
UWM-HEL-2025Q2-0011,US Wealth Mgmt,HELOC,2025Q2,77650.36,B2025Q2-01
UWM-HEL-2025Q2-0012,US Wealth Mgmt,HELOC,2025Q2,26855.18,B2025Q2-01
UWM-HEL-2025Q2-0013,US Wealth Mgmt,HELOC,2025Q2,92517.76,B2025Q2-01
UWM-HEL-2025Q2-0014,US Wealth Mgmt,HELOC,2025Q2,84931.01,B2025Q2-01
UWM-HEL-2025Q2-0015,US Wealth Mgmt,HELOC,2025Q2,40698.16,B2025Q2-01
UWM-HEL-2025Q2-0016,US Wealth Mgmt,HELOC,2025Q2,34296.83,B2025Q2-01
UWM-HEL-2025Q2-0017,US Wealth Mgmt,HELOC,2025Q2,17822.56,B2025Q2-01
UWM-HEL-2025Q2-0018,US Wealth Mgmt,HELOC,2025Q2,24867.9,B2025Q2-01
UWM-HEL-2025Q2-0019,US Wealth Mgmt,HELOC,2025Q2,21905.5,B2025Q2-01
UWM-HEL-2025Q2-0020,US Wealth Mgmt,HELOC,2025Q2,30412.24,B2025Q2-01
UWM-HEL-2025Q2-0021,US Wealth Mgmt,HELOC,2025Q2,26215.15,B2025Q2-01
UWM-HEL-2025Q2-0022,US Wealth Mgmt,HELOC,2025Q2,24667.64,B2025Q2-01
UWM-HEL-2025Q2-0023,US Wealth Mgmt,HELOC,2025Q2,38601.4,B2025Q2-01
UWM-HEL-2025Q2-0024,US Wealth Mgmt,HELOC,2025Q2,12252.11,B2025Q2-01
UWM-HEL-2025Q2-0025,US Wealth Mgmt,HELOC,2025Q2,22839.8,B2025Q2-02
UWM-HEL-2025Q2-0026,US Wealth Mgmt,HELOC,2025Q2,48078.86,B2025Q2-02
UWM-HEL-2025Q2-0027,US Wealth Mgmt,HELOC,2025Q2,49339.95,B2025Q2-02
UWM-HEL-2025Q2-0028,US Wealth Mgmt,HELOC,2025Q2,34226.49,B2025Q2-02
UWM-HEL-2025Q2-0029,US Wealth Mgmt,HELOC,2025Q2,33677.21,B2025Q2-02
UWM-HEL-2025Q2-0030,US Wealth Mgmt,HELOC,2025Q2,29497.74,B2025Q2-02
UWM-HEL-2025Q2-0031,US Wealth Mgmt,HELOC,2025Q2,44941.35,B2025Q2-02
UWM-HEL-2025Q2-0032,US Wealth Mgmt,HELOC,2025Q2,49165.72,B2025Q2-02
UWM-HEL-2025Q2-0033,US Wealth Mgmt,HELOC,2025Q2,28544.0,B2025Q2-02
UWM-HEL-2025Q2-0034,US Wealth Mgmt,HELOC,2025Q2,52153.32,B2025Q2-02
UWM-HEL-2025Q2-0035,US Wealth Mgmt,HELOC,2025Q2,33103.99,B2025Q2-02
UWM-HEL-2025Q2-0036,US Wealth Mgmt,HELOC,2025Q2,25537.45,B2025Q2-02
UWM-HEL-2025Q2-0037,US Wealth Mgmt,HELOC,2025Q2,29349.55,B2025Q2-02
UWM-HEL-2025Q2-0038,US Wealth Mgmt,HELOC,2025Q2,30783.08,B2025Q2-02
UWM-HEL-2025Q2-0039,US Wealth Mgmt,HELOC,2025Q2,28254.58,B2025Q2-02
UWM-HEL-2025Q2-0040,US Wealth Mgmt,HELOC,2025Q2,23636.6,B2025Q2-02
UWM-HEL-2025Q2-0041,US Wealth Mgmt,HELOC,2025Q2,17347.69,B2025Q2-02
UWM-HEL-2025Q2-0042,US Wealth Mgmt,HELOC,2025Q2,32493.26,B2025Q2-02
UWM-HEL-2025Q2-0043,US Wealth Mgmt,HELOC,2025Q2,57408.0,B2025Q2-02
UWM-HEL-2025Q2-0044,US Wealth Mgmt,HELOC,2025Q2,42725.23,B2025Q2-02
UWM-HEL-2025Q2-0045,US Wealth Mgmt,HELOC,2025Q2,30579.94,B2025Q2-02
UWM-HEL-2025Q2-0046,US Wealth Mgmt,HELOC,2025Q2,70206.81,B2025Q2-02
UWM-HEL-2025Q2-0047,US Wealth Mgmt,HELOC,2025Q2,25543.98,B2025Q2-02
UWM-HEL-2025Q2-0048,US Wealth Mgmt,HELOC,2025Q2,38966.69,B2025Q2-02
UWM-HEL-2025Q2-0049,US Wealth Mgmt,HELOC,2025Q2,29716.03,B2025Q2-02
UWM-HEL-2025Q2-0050,US Wealth Mgmt,HELOC,2025Q2,23013.11,B2025Q2-03
UWM-HEL-2025Q2-0051,US Wealth Mgmt,HELOC,2025Q2,26229.83,B2025Q2-03
UWM-HEL-2025Q2-0052,US Wealth Mgmt,HELOC,2025Q2,23217.14,B2025Q2-03
UWM-HEL-2025Q2-0053,US Wealth Mgmt,HELOC,2025Q2,12061.94,B2025Q2-03
UWM-HEL-2025Q2-0054,US Wealth Mgmt,HELOC,2025Q2,111435.67,B2025Q2-03
UWM-HEL-2025Q2-0055,US Wealth Mgmt,HELOC,2025Q2,23505.71,B2025Q2-03
UWM-HEL-2025Q2-0056,US Wealth Mgmt,HELOC,2025Q2,28645.85,B2025Q2-03
UWM-HEL-2025Q2-0057,US Wealth Mgmt,HELOC,2025Q2,64774.23,B2025Q2-03
UWM-HEL-2025Q2-0058,US Wealth Mgmt,HELOC,2025Q2,57390.91,B2025Q2-03
UWM-HEL-2025Q2-0059,US Wealth Mgmt,HELOC,2025Q2,35354.33,B2025Q2-03
UWM-HEL-2025Q2-0060,US Wealth Mgmt,HELOC,2025Q2,14048.48,B2025Q2-03
UWM-HEL-2025Q2-0061,US Wealth Mgmt,HELOC,2025Q2,42748.07,B2025Q2-03
UWM-HEL-2025Q2-0062,US Wealth Mgmt,HELOC,2025Q2,23202.67,B2025Q2-03
UWM-HEL-2025Q2-0063,US Wealth Mgmt,HELOC,2025Q2,21275.7,B2025Q2-03
UWM-HEL-2025Q2-0064,US Wealth Mgmt,HELOC,2025Q2,42981.79,B2025Q2-03
UWM-HEL-2025Q2-0065,US Wealth Mgmt,HELOC,2025Q2,39705.16,B2025Q2-03
UWM-HEL-2025Q2-0066,US Wealth Mgmt,HELOC,2025Q2,26044.44,B2025Q2-03
UWM-HEL-2025Q2-0067,US Wealth Mgmt,HELOC,2025Q2,27276.81,B2025Q2-03
UWM-HEL-2025Q2-0068,US Wealth Mgmt,HELOC,2025Q2,34819.79,B2025Q2-03
UWM-HEL-2025Q2-0069,US Wealth Mgmt,HELOC,2025Q2,20802.35,B2025Q2-03
UWM-HEL-2025Q2-0070,US Wealth Mgmt,HELOC,2025Q2,39422.47,B2025Q2-03
UWM-HEL-2025Q2-0071,US Wealth Mgmt,HELOC,2025Q2,31979.37,B2025Q2-03
UWM-HEL-2025Q2-0072,US Wealth Mgmt,HELOC,2025Q2,27718.48,B2025Q2-03
UWM-HEL-2025Q2-0073,US Wealth Mgmt,HELOC,2025Q2,24843.58,B2025Q2-03
UWM-HEL-2025Q2-0074,US Wealth Mgmt,HELOC,2025Q2,68302.15,B2025Q2-03
UWM-HEL-2025Q2-0075,US Wealth Mgmt,HELOC,2025Q2,55573.46,B2025Q2-04
UWM-HEL-2025Q2-0076,US Wealth Mgmt,HELOC,2025Q2,12583.96,B2025Q2-04
UWM-HEL-2025Q2-0077,US Wealth Mgmt,HELOC,2025Q2,32462.05,B2025Q2-04
UWM-HEL-2025Q2-0078,US Wealth Mgmt,HELOC,2025Q2,22989.48,B2025Q2-04
UWM-HEL-2025Q2-0079,US Wealth Mgmt,HELOC,2025Q2,70076.45,B2025Q2-04
UWM-HEL-2025Q2-0080,US Wealth Mgmt,HELOC,2025Q2,37545.49,B2025Q2-04
UWM-HEL-2025Q2-0081,US Wealth Mgmt,HELOC,2025Q2,17555.6,B2025Q2-04
UWM-HEL-2025Q2-0082,US Wealth Mgmt,HELOC,2025Q2,44145.3,B2025Q2-04
UWM-HEL-2025Q2-0083,US Wealth Mgmt,HELOC,2025Q2,55910.92,B2025Q2-04
UWM-HEL-2025Q2-0084,US Wealth Mgmt,HELOC,2025Q2,27845.09,B2025Q2-04
UWM-HEL-2025Q2-0085,US Wealth Mgmt,HELOC,2025Q2,14073.7,B2025Q2-04
UWM-HEL-2025Q2-0086,US Wealth Mgmt,HELOC,2025Q2,30200.09,B2025Q2-04
UWM-HEL-2025Q2-0087,US Wealth Mgmt,HELOC,2025Q2,22892.04,B2025Q2-04
UWM-HEL-2025Q2-0088,US Wealth Mgmt,HELOC,2025Q2,41660.24,B2025Q2-04
UWM-HEL-2025Q2-0089,US Wealth Mgmt,HELOC,2025Q2,88212.83,B2025Q2-04
UWM-HEL-2025Q2-0090,US Wealth Mgmt,HELOC,2025Q2,51571.38,B2025Q2-04
UWM-HEL-2025Q2-0091,US Wealth Mgmt,HELOC,2025Q2,57466.3,B2025Q2-04
UWM-HEL-2025Q2-0092,US Wealth Mgmt,HELOC,2025Q2,59826.07,B2025Q2-04
UWM-HEL-2025Q2-0093,US Wealth Mgmt,HELOC,2025Q2,121838.6,B2025Q2-04
UWM-HEL-2025Q2-0094,US Wealth Mgmt,HELOC,2025Q2,27268.22,B2025Q2-04
UWM-HEL-2025Q2-0095,US Wealth Mgmt,HELOC,2025Q2,79336.84,B2025Q2-04
UWM-HEL-2025Q2-0096,US Wealth Mgmt,HELOC,2025Q2,47578.42,B2025Q2-04
UWM-HEL-2025Q2-0097,US Wealth Mgmt,HELOC,2025Q2,103336.21,B2025Q2-04
UWM-HEL-2025Q2-0098,US Wealth Mgmt,HELOC,2025Q2,37351.71,B2025Q2-04
UWM-HEL-2025Q2-0099,US Wealth Mgmt,HELOC,2025Q2,44711.36,B2025Q2-04
UWM-HEL-2025Q2-0100,US Wealth Mgmt,HELOC,2025Q2,24405.49,B2025Q2-05
UWM-HEL-2025Q2-0101,US Wealth Mgmt,HELOC,2025Q2,71332.46,B2025Q2-05
UWM-SMA-2025Q1-0000,US Wealth Mgmt,Small Business Loan,2025Q1,59124.25,B2025Q1-01
UWM-SMA-2025Q1-0001,US Wealth Mgmt,Small Business Loan,2025Q1,80667.28,B2025Q1-01
UWM-SMA-2025Q1-0002,US Wealth Mgmt,Small Business Loan,2025Q1,34975.23,B2025Q1-01
UWM-SMA-2025Q1-0003,US Wealth Mgmt,Small Business Loan,2025Q1,38791.86,B2025Q1-01
UWM-SMA-2025Q1-0004,US Wealth Mgmt,Small Business Loan,2025Q1,12497.21,B2025Q1-01
UWM-SMA-2025Q1-0005,US Wealth Mgmt,Small Business Loan,2025Q1,91792.04,B2025Q1-01
UWM-SMA-2025Q1-0006,US Wealth Mgmt,Small Business Loan,2025Q1,24303.65,B2025Q1-01
UWM-SMA-2025Q1-0007,US Wealth Mgmt,Small Business Loan,2025Q1,12052.56,B2025Q1-01
UWM-SMA-2025Q1-0008,US Wealth Mgmt,Small Business Loan,2025Q1,47291.76,B2025Q1-01
UWM-SMA-2025Q1-0009,US Wealth Mgmt,Small Business Loan,2025Q1,115714.89,B2025Q1-01
UWM-SMA-2025Q1-0010,US Wealth Mgmt,Small Business Loan,2025Q1,50400.9,B2025Q1-01
UWM-SMA-2025Q1-0011,US Wealth Mgmt,Small Business Loan,2025Q1,25942.43,B2025Q1-01
UWM-SMA-2025Q1-0012,US Wealth Mgmt,Small Business Loan,2025Q1,33229.08,B2025Q1-01
UWM-SMA-2025Q1-0013,US Wealth Mgmt,Small Business Loan,2025Q1,31558.72,B2025Q1-01
UWM-SMA-2025Q1-0014,US Wealth Mgmt,Small Business Loan,2025Q1,73026.17,B2025Q1-01
UWM-SMA-2025Q1-0015,US Wealth Mgmt,Small Business Loan,2025Q1,123274.4,B2025Q1-01
UWM-SMA-2025Q1-0016,US Wealth Mgmt,Small Business Loan,2025Q1,29435.51,B2025Q1-01
UWM-SMA-2025Q1-0017,US Wealth Mgmt,Small Business Loan,2025Q1,38585.74,B2025Q1-01
UWM-SMA-2025Q1-0018,US Wealth Mgmt,Small Business Loan,2025Q1,37798.56,B2025Q1-01
UWM-SMA-2025Q1-0019,US Wealth Mgmt,Small Business Loan,2025Q1,58696.53,B2025Q1-01
UWM-SMA-2025Q1-0020,US Wealth Mgmt,Small Business Loan,2025Q1,58924.95,B2025Q1-01
UWM-SMA-2025Q1-0021,US Wealth Mgmt,Small Business Loan,2025Q1,62883.4,B2025Q1-01
UWM-SMA-2025Q1-0022,US Wealth Mgmt,Small Business Loan,2025Q1,51462.36,B2025Q1-01
UWM-SMA-2025Q1-0023,US Wealth Mgmt,Small Business Loan,2025Q1,59373.44,B2025Q1-01
UWM-SMA-2025Q1-0024,US Wealth Mgmt,Small Business Loan,2025Q1,78221.84,B2025Q1-01
UWM-SMA-2025Q1-0025,US Wealth Mgmt,Small Business Loan,2025Q1,39150.23,B2025Q1-02
UWM-SMA-2025Q1-0026,US Wealth Mgmt,Small Business Loan,2025Q1,35649.82,B2025Q1-02
UWM-SMA-2025Q1-0027,US Wealth Mgmt,Small Business Loan,2025Q1,48615.34,B2025Q1-02
UWM-SMA-2025Q1-0028,US Wealth Mgmt,Small Business Loan,2025Q1,40348.97,B2025Q1-02
UWM-SMA-2025Q1-0029,US Wealth Mgmt,Small Business Loan,2025Q1,89431.81,B2025Q1-02
UWM-SMA-2025Q1-0030,US Wealth Mgmt,Small Business Loan,2025Q1,37204.21,B2025Q1-02
UWM-SMA-2025Q1-0031,US Wealth Mgmt,Small Business Loan,2025Q1,86533.7,B2025Q1-02
UWM-SMA-2025Q1-0032,US Wealth Mgmt,Small Business Loan,2025Q1,49228.96,B2025Q1-02
UWM-SMA-2025Q1-0033,US Wealth Mgmt,Small Business Loan,2025Q1,87357.28,B2025Q1-02
UWM-SMA-2025Q1-0034,US Wealth Mgmt,Small Business Loan,2025Q1,22368.3,B2025Q1-02
UWM-SMA-2025Q1-0035,US Wealth Mgmt,Small Business Loan,2025Q1,94723.16,B2025Q1-02
UWM-SMA-2025Q1-0036,US Wealth Mgmt,Small Business Loan,2025Q1,119606.14,B2025Q1-02
UWM-SMA-2025Q1-0037,US Wealth Mgmt,Small Business Loan,2025Q1,26931.71,B2025Q1-02
UWM-SMA-2025Q1-0038,US Wealth Mgmt,Small Business Loan,2025Q1,55872.96,B2025Q1-02
UWM-SMA-2025Q1-0039,US Wealth Mgmt,Small Business Loan,2025Q1,44969.11,B2025Q1-02
UWM-SMA-2025Q1-0040,US Wealth Mgmt,Small Business Loan,2025Q1,40574.36,B2025Q1-02
UWM-SMA-2025Q1-0041,US Wealth Mgmt,Small Business Loan,2025Q1,66648.54,B2025Q1-02
UWM-SMA-2025Q1-0042,US Wealth Mgmt,Small Business Loan,2025Q1,88674.41,B2025Q1-02
UWM-SMA-2025Q1-0043,US Wealth Mgmt,Small Business Loan,2025Q1,49242.27,B2025Q1-02
UWM-SMA-2025Q1-0044,US Wealth Mgmt,Small Business Loan,2025Q1,26570.54,B2025Q1-02
UWM-SMA-2025Q1-0045,US Wealth Mgmt,Small Business Loan,2025Q1,64672.48,B2025Q1-02
UWM-SMA-2025Q1-0046,US Wealth Mgmt,Small Business Loan,2025Q1,47060.09,B2025Q1-02
UWM-SMA-2025Q1-0047,US Wealth Mgmt,Small Business Loan,2025Q1,89991.39,B2025Q1-02
UWM-SMA-2025Q1-0048,US Wealth Mgmt,Small Business Loan,2025Q1,50291.34,B2025Q1-02
UWM-SMA-2025Q1-0049,US Wealth Mgmt,Small Business Loan,2025Q1,55490.38,B2025Q1-02
UWM-SMA-2025Q1-0050,US Wealth Mgmt,Small Business Loan,2025Q1,39371.08,B2025Q1-03
UWM-SMA-2025Q1-0051,US Wealth Mgmt,Small Business Loan,2025Q1,26425.58,B2025Q1-03
UWM-SMA-2025Q1-0052,US Wealth Mgmt,Small Business Loan,2025Q1,46232.45,B2025Q1-03
UWM-SMA-2025Q1-0053,US Wealth Mgmt,Small Business Loan,2025Q1,32992.71,B2025Q1-03
UWM-SMA-2025Q1-0054,US Wealth Mgmt,Small Business Loan,2025Q1,164177.02,B2025Q1-03
UWM-SMA-2025Q1-0055,US Wealth Mgmt,Small Business Loan,2025Q1,20917.9,B2025Q1-03
